assetId,canonicalPath,family,kind,extension,bytes,crc32,status,exclusionReason,sourceArchive,licenseStatus,duplicateCount
NSA-24decc25-142899,nexsas-images/nexsas-1-to-37/ns-img-288.png,nexsas-1-to-37,image,png,142899,24decc25,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-dcde8cb9-137054,nexsas-images/nexsas-1-to-37/ns-img-289.png,nexsas-1-to-37,image,png,137054,dcde8cb9,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-abebd831-453520,nexsas-images/nexsas-1-to-37/ns-img-29.png,nexsas-1-to-37,image,png,453520,abebd831,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-aa6dc30f-492369,nexsas-images/nexsas-1-to-37/ns-img-290.png,nexsas-1-to-37,image,png,492369,aa6dc30f,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-6b0bb024-228041,nexsas-images/nexsas-1-to-37/ns-img-291.png,nexsas-1-to-37,image,png,228041,6b0bb024,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-026639cd-83628,nexsas-images/nexsas-1-to-37/ns-img-292.svg,nexsas-1-to-37,vector,svg,83628,026639cd,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-c62b91fa-475754,nexsas-images/nexsas-1-to-37/ns-img-293.png,nexsas-1-to-37,image,png,475754,c62b91fa,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-1969f774-665334,nexsas-images/nexsas-1-to-37/ns-img-295.jpg,nexsas-1-to-37,image,jpg,665334,1969f774,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-0154a4ce-110988,nexsas-images/nexsas-1-to-37/ns-img-296.svg,nexsas-1-to-37,vector,svg,110988,0154a4ce,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-61fbab76-619578,nexsas-images/nexsas-1-to-37/ns-img-297.jpg,nexsas-1-to-37,image,jpg,619578,61fbab76,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-42a463a1-778102,nexsas-images/nexsas-1-to-37/ns-img-298.png,nexsas-1-to-37,image,png,778102,42a463a1,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-cf6630c8-954291,nexsas-images/nexsas-1-to-37/ns-img-299.png,nexsas-1-to-37,image,png,954291,cf6630c8,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-4f500547-36742,nexsas-images/nexsas-1-to-37/ns-img-3.png,nexsas-1-to-37,image,png,36742,4f500547,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-1351c10a-248766,nexsas-images/nexsas-1-to-37/ns-img-300.png,nexsas-1-to-37,image,png,248766,1351c10a,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-6d1157c8-27248,nexsas-images/nexsas-1-to-37/ns-img-301.png,nexsas-1-to-37,image,png,27248,6d1157c8,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-8991f0bb-40015,nexsas-images/nexsas-1-to-37/ns-img-302.png,nexsas-1-to-37,image,png,40015,8991f0bb,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-5b2833f4-37206,nexsas-images/nexsas-1-to-37/ns-img-303.png,nexsas-1-to-37,image,png,37206,5b2833f4,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-c4c6c05f-305368,nexsas-images/nexsas-1-to-37/ns-img-304.png,nexsas-1-to-37,image,png,305368,c4c6c05f,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-605f5cb7-78346,nexsas-images/nexsas-1-to-37/ns-img-31.png,nexsas-1-to-37,image,png,78346,605f5cb7,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-5ed78c42-20322,nexsas-images/nexsas-1-to-37/ns-img-32.svg,nexsas-1-to-37,vector,svg,20322,5ed78c42,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-f8d65081-413732,nexsas-images/nexsas-1-to-37/ns-img-328.png,nexsas-1-to-37,image,png,413732,f8d65081,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-51aecc55-182511,nexsas-images/nexsas-1-to-37/ns-img-329.png,nexsas-1-to-37,image,png,182511,51aecc55,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-d08e3d46-21027,nexsas-images/nexsas-1-to-37/ns-img-33.png,nexsas-1-to-37,image,png,21027,d08e3d46,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-09a6eb0c-157276,nexsas-images/nexsas-1-to-37/ns-img-330.png,nexsas-1-to-37,image,png,157276,09a6eb0c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-1055eba2-6026,nexsas-images/nexsas-1-to-37/ns-img-331.png,nexsas-1-to-37,image,png,6026,1055eba2,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-e1bbf70f-4287,nexsas-images/nexsas-1-to-37/ns-img-332.png,nexsas-1-to-37,image,png,4287,e1bbf70f,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-fd857d11-6717,nexsas-images/nexsas-1-to-37/ns-img-333.png,nexsas-1-to-37,image,png,6717,fd857d11,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-36b7a5fb-4930,nexsas-images/nexsas-1-to-37/ns-img-334.png,nexsas-1-to-37,image,png,4930,36b7a5fb,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-3cbc0874-12940,nexsas-images/nexsas-1-to-37/ns-img-335.png,nexsas-1-to-37,image,png,12940,3cbc0874,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-35cc555c-355682,nexsas-images/nexsas-1-to-37/ns-img-338.png,nexsas-1-to-37,image,png,355682,35cc555c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-465a2e29-14864,nexsas-images/nexsas-1-to-37/ns-img-34.png,nexsas-1-to-37,image,png,14864,465a2e29,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-b925dd1a-20222,nexsas-images/nexsas-1-to-37/ns-img-35.png,nexsas-1-to-37,image,png,20222,b925dd1a,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-94dc7b16-989901,nexsas-images/nexsas-1-to-37/ns-img-374.jpg,nexsas-1-to-37,image,jpg,989901,94dc7b16,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-9cdd349c-11943,nexsas-images/nexsas-1-to-37/ns-img-4.svg,nexsas-1-to-37,vector,svg,11943,9cdd349c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-b0edc3b4-57848,nexsas-images/nexsas-1-to-37/ns-img-400.png,nexsas-1-to-37,image,png,57848,b0edc3b4,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-6ba83d88-609530,nexsas-images/nexsas-1-to-37/ns-img-42.png,nexsas-1-to-37,image,png,609530,6ba83d88,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-63ad6926-192754,nexsas-images/nexsas-1-to-37/ns-img-429.png,nexsas-1-to-37,image,png,192754,63ad6926,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-64b8d5bb-347193,nexsas-images/nexsas-1-to-37/ns-img-43.png,nexsas-1-to-37,image,png,347193,64b8d5bb,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-9af2d087-134623,nexsas-images/nexsas-1-to-37/ns-img-433.png,nexsas-1-to-37,image,png,134623,9af2d087,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-002bdb1e-530082,nexsas-images/nexsas-1-to-37/ns-img-437.png,nexsas-1-to-37,image,png,530082,002bdb1e,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-af55c238-570771,nexsas-images/nexsas-1-to-37/ns-img-438.png,nexsas-1-to-37,image,png,570771,af55c238,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-a7efcc7a-601564,nexsas-images/nexsas-1-to-37/ns-img-439.png,nexsas-1-to-37,image,png,601564,a7efcc7a,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-4128e0aa-6776,nexsas-images/nexsas-1-to-37/ns-img-44.png,nexsas-1-to-37,image,png,6776,4128e0aa,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-50648aaf-868251,nexsas-images/nexsas-1-to-37/ns-img-45.png,nexsas-1-to-37,image,png,868251,50648aaf,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-2066d1ad-42935,nexsas-images/nexsas-1-to-37/ns-img-46.png,nexsas-1-to-37,image,png,42935,2066d1ad,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-820de8e3-3042437,nexsas-images/nexsas-1-to-37/ns-img-465.png,nexsas-1-to-37,image,png,3042437,820de8e3,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-fa95637e-504184,nexsas-images/nexsas-1-to-37/ns-img-466.png,nexsas-1-to-37,image,png,504184,fa95637e,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-f5c379cd-477916,nexsas-images/nexsas-1-to-37/ns-img-468.png,nexsas-1-to-37,image,png,477916,f5c379cd,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-5d2d5622-330400,nexsas-images/nexsas-1-to-37/ns-img-469.png,nexsas-1-to-37,image,png,330400,5d2d5622,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-4f5e52ac-19149,nexsas-images/nexsas-1-to-37/ns-img-47.png,nexsas-1-to-37,image,png,19149,4f5e52ac,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-717e3b75-231071,nexsas-images/nexsas-1-to-37/ns-img-470.png,nexsas-1-to-37,image,png,231071,717e3b75,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-e899ae51-211691,nexsas-images/nexsas-1-to-37/ns-img-471.png,nexsas-1-to-37,image,png,211691,e899ae51,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-50806965-772538,nexsas-images/nexsas-1-to-37/ns-img-472.png,nexsas-1-to-37,image,png,772538,50806965,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-f0f9cb35-292786,nexsas-images/nexsas-1-to-37/ns-img-473.png,nexsas-1-to-37,image,png,292786,f0f9cb35,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-ffd411ed-430261,nexsas-images/nexsas-1-to-37/ns-img-474.png,nexsas-1-to-37,image,png,430261,ffd411ed,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-0a1dc972-187460,nexsas-images/nexsas-1-to-37/ns-img-475.png,nexsas-1-to-37,image,png,187460,0a1dc972,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-f81dd483-101214,nexsas-images/nexsas-1-to-37/ns-img-476.png,nexsas-1-to-37,image,png,101214,f81dd483,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-01e8d1eb-82936,nexsas-images/nexsas-1-to-37/ns-img-477.png,nexsas-1-to-37,image,png,82936,01e8d1eb,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-e7e2a959-888439,nexsas-images/nexsas-1-to-37/ns-img-478.png,nexsas-1-to-37,image,png,888439,e7e2a959,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-33cb30f1-521175,nexsas-images/nexsas-1-to-37/ns-img-479.png,nexsas-1-to-37,image,png,521175,33cb30f1,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-0ae32f16-912484,nexsas-images/nexsas-1-to-37/ns-img-48.png,nexsas-1-to-37,image,png,912484,0ae32f16,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-5b3fa7ec-385032,nexsas-images/nexsas-1-to-37/ns-img-480.png,nexsas-1-to-37,image,png,385032,5b3fa7ec,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-9825bb0a-897003,nexsas-images/nexsas-1-to-37/ns-img-481.png,nexsas-1-to-37,image,png,897003,9825bb0a,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-ea2a623d-553240,nexsas-images/nexsas-1-to-37/ns-img-482.png,nexsas-1-to-37,image,png,553240,ea2a623d,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-495fa355-441811,nexsas-images/nexsas-1-to-37/ns-img-483.png,nexsas-1-to-37,image,png,441811,495fa355,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-7c31f43b-867496,nexsas-images/nexsas-1-to-37/ns-img-484.png,nexsas-1-to-37,image,png,867496,7c31f43b,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-c451822c-479957,nexsas-images/nexsas-1-to-37/ns-img-485.png,nexsas-1-to-37,image,png,479957,c451822c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-1eea0847-407080,nexsas-images/nexsas-1-to-37/ns-img-486.png,nexsas-1-to-37,image,png,407080,1eea0847,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-65b406ac-809203,nexsas-images/nexsas-1-to-37/ns-img-487.png,nexsas-1-to-37,image,png,809203,65b406ac,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-70343feb-441955,nexsas-images/nexsas-1-to-37/ns-img-488.png,nexsas-1-to-37,image,png,441955,70343feb,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-c97de31f-585971,nexsas-images/nexsas-1-to-37/ns-img-489.png,nexsas-1-to-37,image,png,585971,c97de31f,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-d99836cc-61406,nexsas-images/nexsas-1-to-37/ns-img-49.png,nexsas-1-to-37,image,png,61406,d99836cc,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-9368cf0b-245543,nexsas-images/nexsas-1-to-37/ns-img-490.jpg,nexsas-1-to-37,image,jpg,245543,9368cf0b,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-4df0042e-426348,nexsas-images/nexsas-1-to-37/ns-img-491.jpg,nexsas-1-to-37,image,jpg,426348,4df0042e,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-267e1485-969324,nexsas-images/nexsas-1-to-37/ns-img-5.png,nexsas-1-to-37,image,png,969324,267e1485,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-2421865e-119314,nexsas-images/nexsas-1-to-37/ns-img-50.png,nexsas-1-to-37,image,png,119314,2421865e,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-5ae5790c-223338,nexsas-images/nexsas-1-to-37/ns-img-500.png,nexsas-1-to-37,image,png,223338,5ae5790c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-fc8dfed4-1805562,nexsas-images/nexsas-1-to-37/ns-img-502.png,nexsas-1-to-37,image,png,1805562,fc8dfed4,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-cb1f160c-1143732,nexsas-images/nexsas-1-to-37/ns-img-503.png,nexsas-1-to-37,image,png,1143732,cb1f160c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-b70cb741-212471,nexsas-images/nexsas-1-to-37/ns-img-505.png,nexsas-1-to-37,image,png,212471,b70cb741,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-69c68d27-931936,nexsas-images/nexsas-1-to-37/ns-img-506.png,nexsas-1-to-37,image,png,931936,69c68d27,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-3a06a95c-92030,nexsas-images/nexsas-1-to-37/ns-img-507.png,nexsas-1-to-37,image,png,92030,3a06a95c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-9cbd4bba-19554,nexsas-images/nexsas-1-to-37/ns-img-51.svg,nexsas-1-to-37,vector,svg,19554,9cbd4bba,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-3c3f1b98-1313459,nexsas-images/nexsas-1-to-37/ns-img-511.png,nexsas-1-to-37,image,png,1313459,3c3f1b98,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-5d0ffdc8-1258613,nexsas-images/nexsas-1-to-37/ns-img-512.png,nexsas-1-to-37,image,png,1258613,5d0ffdc8,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-e3bfd551-1025822,nexsas-images/nexsas-1-to-37/ns-img-513.png,nexsas-1-to-37,image,png,1025822,e3bfd551,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-7663455d-646232,nexsas-images/nexsas-1-to-37/ns-img-514.png,nexsas-1-to-37,image,png,646232,7663455d,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-67fc8bab-316218,nexsas-images/nexsas-1-to-37/ns-img-519.png,nexsas-1-to-37,image,png,316218,67fc8bab,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-5221300b-883124,nexsas-images/nexsas-1-to-37/ns-img-525.png,nexsas-1-to-37,image,png,883124,5221300b,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-6a6603b8-707326,nexsas-images/nexsas-1-to-37/ns-img-526.png,nexsas-1-to-37,image,png,707326,6a6603b8,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-c0689a55-1617805,nexsas-images/nexsas-1-to-37/ns-img-527.png,nexsas-1-to-37,image,png,1617805,c0689a55,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-fdfaa857-762339,nexsas-images/nexsas-1-to-37/ns-img-528.png,nexsas-1-to-37,image,png,762339,fdfaa857,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-db801eae-15718,nexsas-images/nexsas-1-to-37/ns-img-53.svg,nexsas-1-to-37,vector,svg,15718,db801eae,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-4fae757c-888621,nexsas-images/nexsas-1-to-37/ns-img-530.png,nexsas-1-to-37,image,png,888621,4fae757c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-aa51f660-774239,nexsas-images/nexsas-1-to-37/ns-img-531.png,nexsas-1-to-37,image,png,774239,aa51f660,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-b6c9c7e8-539085,nexsas-images/nexsas-1-to-37/ns-img-534.png,nexsas-1-to-37,image,png,539085,b6c9c7e8,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-c5aec293-828696,nexsas-images/nexsas-1-to-37/ns-img-535.png,nexsas-1-to-37,image,png,828696,c5aec293,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-ebfbe3fb-783247,nexsas-images/nexsas-1-to-37/ns-img-537.png,nexsas-1-to-37,image,png,783247,ebfbe3fb,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-79c340ac-374442,nexsas-images/nexsas-1-to-37/ns-img-538.png,nexsas-1-to-37,image,png,374442,79c340ac,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-09a530ad-13464,nexsas-images/nexsas-1-to-37/ns-img-54.svg,nexsas-1-to-37,vector,svg,13464,09a530ad,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-9f0f8b02-522288,nexsas-images/nexsas-1-to-37/ns-img-540.png,nexsas-1-to-37,image,png,522288,9f0f8b02,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-1b6e5fa9-512555,nexsas-images/nexsas-1-to-37/ns-img-541.png,nexsas-1-to-37,image,png,512555,1b6e5fa9,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-45c22c54-85260,nexsas-images/nexsas-1-to-37/ns-img-55.svg,nexsas-1-to-37,vector,svg,85260,45c22c54,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-adbefd2d-551900,nexsas-images/nexsas-1-to-37/ns-img-56.png,nexsas-1-to-37,image,png,551900,adbefd2d,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-69f24e7e-516065,nexsas-images/nexsas-1-to-37/ns-img-6.png,nexsas-1-to-37,image,png,516065,69f24e7e,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-0acee961-27295,nexsas-images/nexsas-1-to-37/ns-img-60.svg,nexsas-1-to-37,vector,svg,27295,0acee961,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-10b74cb6-21919,nexsas-images/nexsas-1-to-37/ns-img-61.svg,nexsas-1-to-37,vector,svg,21919,10b74cb6,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-3455acec-22133,nexsas-images/nexsas-1-to-37/ns-img-62.svg,nexsas-1-to-37,vector,svg,22133,3455acec,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-90ed4522-18276,nexsas-images/nexsas-1-to-37/ns-img-63.png,nexsas-1-to-37,image,png,18276,90ed4522,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-7f322a93-13927,nexsas-images/nexsas-1-to-37/ns-img-64.svg,nexsas-1-to-37,vector,svg,13927,7f322a93,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-9561b3ae-13927,nexsas-images/nexsas-1-to-37/ns-img-65.svg,nexsas-1-to-37,vector,svg,13927,9561b3ae,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-b56cc799-1540519,nexsas-images/nexsas-1-to-37/ns-img-74.png,nexsas-1-to-37,image,png,1540519,b56cc799,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-bc6f73a0-403038,nexsas-images/nexsas-1-to-37/ns-img-75.png,nexsas-1-to-37,image,png,403038,bc6f73a0,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-580b4ff6-1226978,nexsas-images/nexsas-1-to-37/ns-img-76.png,nexsas-1-to-37,image,png,1226978,580b4ff6,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-c3158bb1-1044730,nexsas-images/nexsas-1-to-37/ns-img-8.png,nexsas-1-to-37,image,png,1044730,c3158bb1,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-1d181a54-526961,nexsas-images/nexsas-1-to-37/ns-img-80.png,nexsas-1-to-37,image,png,526961,1d181a54,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-7d44586c-39015,nexsas-images/nexsas-1-to-37/ns-img-82.png,nexsas-1-to-37,image,png,39015,7d44586c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-3b76dafc-17608,nexsas-images/nexsas-1-to-37/ns-img-83.png,nexsas-1-to-37,image,png,17608,3b76dafc,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-83c05b10-1326501,nexsas-images/nexsas-1-to-37/ns-img-85.png,nexsas-1-to-37,image,png,1326501,83c05b10,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-2559cc13-18945,nexsas-images/nexsas-1-to-37/ns-img-86.png,nexsas-1-to-37,image,png,18945,2559cc13,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
